Tract,RES1F,RES2F,RES3AF,RES3BF,RES3CF,RES3DF,RES3EF,RES3FF,RES4F,RES5F,RES6F,COM1F,COM2F,COM3F,COM4F,COM5F,COM6F,COM7F,COM8F,COM9F,COM10F,IND1F,IND2F,IND3F,IND4F,IND5F,IND6F,AGR1F,REL1F,GOV1F,GOV2F,EDU1F,EDU2F,TotalSqft
06037119310,952.952,0,11.16,14.88,34.062,124.894,27.574,243.3,14.017,106.4,24.075,20.43,22.717,8.795,20.681,2.14,0,17.809,4.668,0,0,1.7,1.6,0,0,0,11.77,0,0,0,0,1.498,0,1667.122
06037119320,599.76,0,0,0,22.708,79.478,220.592,304.125,0,0,0,1.819,0.813,4.644,15.037,0,0,3.852,8.988,0,0,4.458,4.087,0,0,0,17.739,0.71,4.342,0,0,2.14,0,1295.292
06037119340,119.07,10.945,0,18.6,11.354,45.416,330.888,304.125,0,0,0,3.103,9.63,0.642,9.865,0,0,1.07,0,0,0,0,0,0,0,0,2.511,1.2,0,0,0,0,0,868.4191
06037119341,352.8,0,0,0,22.708,79.478,193.018,182.475,0,0,1.516,7.522,5.35,3.37,9.93,2.14,0,1.391,6.313,0,0,0,0,0,0,0,3.756,0,16.342,0,0,2.033,0,890.1419
06037119342,392.49,0,0,7.44,11.354,158.956,82.722,121.65,0,0,0,4.312,2.844,10.647,8.528,0,0,4.708,0,0,0,0,0,0,0,0,0.628,0,2.782,0,0,13.268,0,822.329
06037119400,1925.5,0,0,0,0,34.062,0,0,0,11.2,1.391,40.42,53.228,21.515,14.007,3.852,0,0,40.232,0,0,1.6,1.774,0,0,0,5.54,5.836,22.593,0,0,7.897,0,2190.647
06037119700,2019.19,0,11.16,0,45.416,0,27.574,0,0,18.2,9.985,53.509,43.768,12.034,53.082,0,0.952,9.989,14.885,0,0,8.415,38.346,0,0,0,11.284,1.544,18.083,0,0,3.264,0,2400.68
06037119800,1969.02,4.975,42.78,0,28.385,45.416,55.148,0,0,6.2,1.515,16.382,25.001,63.609,14.678,1.177,0,13.857,11.236,0,0,0,1.98,0,0,0,9.397,0.744,17.457,0,0,15.319,0,2344.276
06037119900,1891.11,0,0,18.6,0,0,55.148,0,1.819,18.2,0,32.481,10.834,25.69,28.63,0,0,30.263,11.882,0,0,0,4.02,0,0,0,14.416,1.634,31.351,0,0,45.154,0,2221.232
06037120010,915.026,0,0,0,17.031,56.77,0,0,0,1.4,0,17.548,11.176,13.054,17.384,0,0,0,16.278,0,0,11.6,1.8,0,0,0,10.512,0,0,0,0,0.749,0,1090.328
06037120020,389.55,0,9.3,40.92,147.602,68.124,275.74,121.65,0,0,0,77.224,39.622,31.521,102.029,2.514,83.246,65.056,7.811,0,0,13.1,66.797,2.1,0,0,31.814,0,5.296,1.922,0,4.815,6.206,1593.959
06037120030,110.25,0,0,18.6,39.739,181.664,220.592,0,0,0,0,44.148,209.281,36.04,18.254,0,0,2.32,8.892,0,0,122.8,38.6,6.1,0,0,30.22,0.82,0,0,0,1.088,0,1089.408
06037120103,158.76,0,0,18.6,119.217,102.186,303.314,60.825,0,0,0,11.342,6.634,5.617,2.354,0,0,15.087,11.235,0,0,0,1.774,0,0,0,0,0,2.568,0,0,0,0,819.5129
